"","filename","identifier","date","publisher","identifier-access","dup"
"119","sim_foreign-policy-bulletin_1938-10-21_17_52_0.txt","sim_foreign-policy-bulletin_1938-10-21_17_52_0","1938-10-21","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1938-10-21_17_52_0",FALSE
"120","sim_foreign-policy-bulletin_1938-01-28_17_14.txt","sim_foreign-policy-bulletin_1938-01-28_17_14","1938-01-28","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1938-01-28_17_14",FALSE
"121","sim_foreign-policy-bulletin_1937-11-12_17_3_0.txt","sim_foreign-policy-bulletin_1937-11-12_17_3_0","1937-11-12","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1937-11-12_17_3_0",FALSE
"122","sim_foreign-policy-bulletin_1938-03-04_17_19.txt","sim_foreign-policy-bulletin_1938-03-04_17_19","1938-03-04","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1938-03-04_17_19",FALSE
"123","sim_foreign-policy-bulletin_1938-03-18_17_21_0.txt","sim_foreign-policy-bulletin_1938-03-18_17_21_0","1938-03-18","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1938-03-18_17_21_0",FALSE
"124","sim_foreign-policy-bulletin_1938-02-25_17_18_0.txt","sim_foreign-policy-bulletin_1938-02-25_17_18_0","1938-02-25","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1938-02-25_17_18_0",FALSE
"125","sim_foreign-policy-bulletin_1938-08-26_17_44.txt","sim_foreign-policy-bulletin_1938-08-26_17_44","1938-08-26","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1938-08-26_17_44",FALSE
"126","sim_foreign-policy-bulletin_1938-09-23_17_48_0.txt","sim_foreign-policy-bulletin_1938-09-23_17_48_0","1938-09-23","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1938-09-23_17_48_0",FALSE
"127","sim_foreign-policy-bulletin_1938-10-14_17_51.txt","sim_foreign-policy-bulletin_1938-10-14_17_51","1938-10-14","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1938-10-14_17_51",FALSE
"128","sim_foreign-policy-bulletin_1938-05-27_17_31.txt","sim_foreign-policy-bulletin_1938-05-27_17_31","1938-05-27","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1938-05-27_17_31",FALSE
"129","sim_foreign-policy-bulletin_1938-06-10_17_33.txt","sim_foreign-policy-bulletin_1938-06-10_17_33","1938-06-10","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1938-06-10_17_33",FALSE
"130","sim_foreign-policy-bulletin_1938-04-29_17_27.txt","sim_foreign-policy-bulletin_1938-04-29_17_27","1938-04-29","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1938-04-29_17_27",FALSE
"131","sim_foreign-policy-bulletin_1938-02-11_17_16.txt","sim_foreign-policy-bulletin_1938-02-11_17_16","1938-02-11","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1938-02-11_17_16",FALSE
"132","sim_foreign-policy-bulletin_1938-06-17_17_34_0.txt","sim_foreign-policy-bulletin_1938-06-17_17_34_0","1938-06-17","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1938-06-17_17_34_0",FALSE
"133","sim_foreign-policy-bulletin_1938-10-07_17_50_0.txt","sim_foreign-policy-bulletin_1938-10-07_17_50_0","1938-10-07","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1938-10-07_17_50_0",FALSE
"134","sim_foreign-policy-bulletin_1938-04-15_17_25.txt","sim_foreign-policy-bulletin_1938-04-15_17_25","1938-04-15","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1938-04-15_17_25",FALSE
"135","sim_foreign-policy-bulletin_1937-11-26_17_5.txt","sim_foreign-policy-bulletin_1937-11-26_17_5","1937-11-26","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1937-11-26_17_5",FALSE
"136","sim_foreign-policy-bulletin_1938-04-01_17_23.txt","sim_foreign-policy-bulletin_1938-04-01_17_23","1938-04-01","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1938-04-01_17_23",FALSE
"137","sim_foreign-policy-bulletin_1937-11-05_17_2.txt","sim_foreign-policy-bulletin_1937-11-05_17_2","1937-11-05","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1937-11-05_17_2",FALSE
"138","sim_foreign-policy-bulletin_1938-09-16_17_47.txt","sim_foreign-policy-bulletin_1938-09-16_17_47","1938-09-16","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1938-09-16_17_47",FALSE
"139","sim_foreign-policy-bulletin_1937-12-31_17_10.txt","sim_foreign-policy-bulletin_1937-12-31_17_10","1937-12-31","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1937-12-31_17_10",FALSE
"140","sim_foreign-policy-bulletin_1938-07-15_17_38_0.txt","sim_foreign-policy-bulletin_1938-07-15_17_38_0","1938-07-15","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1938-07-15_17_38_0",FALSE
"141","sim_foreign-policy-bulletin_1938-01-21_17_13.txt","sim_foreign-policy-bulletin_1938-01-21_17_13","1938-01-21","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1938-01-21_17_13",FALSE
"142","sim_foreign-policy-bulletin_1938-06-03_17_32_0.txt","sim_foreign-policy-bulletin_1938-06-03_17_32_0","1938-06-03","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1938-06-03_17_32_0",FALSE
"143","sim_foreign-policy-bulletin_1938-04-08_17_24.txt","sim_foreign-policy-bulletin_1938-04-08_17_24","1938-04-08","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1938-04-08_17_24",FALSE
"144","sim_foreign-policy-bulletin_1938-03-25_17_22_0.txt","sim_foreign-policy-bulletin_1938-03-25_17_22_0","1938-03-25","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1938-03-25_17_22_0",FALSE
"145","sim_foreign-policy-bulletin_1938-02-18_17_17.txt","sim_foreign-policy-bulletin_1938-02-18_17_17","1938-02-18","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1938-02-18_17_17",FALSE
"146","sim_foreign-policy-bulletin_1938-04-22_17_26.txt","sim_foreign-policy-bulletin_1938-04-22_17_26","1938-04-22","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1938-04-22_17_26",FALSE
"147","sim_foreign-policy-bulletin_1937-10-29_17_1_0.txt","sim_foreign-policy-bulletin_1937-10-29_17_1_0","1937-10-29","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1937-10-29_17_1_0",FALSE
"148","sim_foreign-policy-bulletin_1938-09-30_17_49.txt","sim_foreign-policy-bulletin_1938-09-30_17_49","1938-09-30","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1938-09-30_17_49",FALSE
"149","sim_foreign-policy-bulletin_1938-09-02_17_45.txt","sim_foreign-policy-bulletin_1938-09-02_17_45","1938-09-02","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1938-09-02_17_45",FALSE
"150","sim_foreign-policy-bulletin_1938-09-09_17_46.txt","sim_foreign-policy-bulletin_1938-09-09_17_46","1938-09-09","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1938-09-09_17_46",FALSE
"151","sim_foreign-policy-bulletin_1938-08-05_17_41.txt","sim_foreign-policy-bulletin_1938-08-05_17_41","1938-08-05","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1938-08-05_17_41",FALSE
"152","sim_foreign-policy-bulletin_1938-07-29_17_40_0.txt","sim_foreign-policy-bulletin_1938-07-29_17_40_0","1938-07-29","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1938-07-29_17_40_0",FALSE
"153","sim_foreign-policy-bulletin_1938-08-19_17_43_0.txt","sim_foreign-policy-bulletin_1938-08-19_17_43_0","1938-08-19","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1938-08-19_17_43_0",FALSE
"154","sim_foreign-policy-bulletin_1938-02-04_17_15.txt","sim_foreign-policy-bulletin_1938-02-04_17_15","1938-02-04","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1938-02-04_17_15",FALSE
"155","sim_foreign-policy-bulletin_1938-05-20_17_30_0.txt","sim_foreign-policy-bulletin_1938-05-20_17_30_0","1938-05-20","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1938-05-20_17_30_0",FALSE
"156","sim_foreign-policy-bulletin_1938-01-14_17_12.txt","sim_foreign-policy-bulletin_1938-01-14_17_12","1938-01-14","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1938-01-14_17_12",FALSE
"157","sim_foreign-policy-bulletin_1939-06-09_18_33.txt","sim_foreign-policy-bulletin_1939-06-09_18_33","1939-06-09","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1939-06-09_18_33",FALSE
"158","sim_foreign-policy-bulletin_1939-01-27_18_14.txt","sim_foreign-policy-bulletin_1939-01-27_18_14","1939-01-27","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1939-01-27_18_14",FALSE
"159","sim_foreign-policy-bulletin_1939-09-08_18_46.txt","sim_foreign-policy-bulletin_1939-09-08_18_46","1939-09-08","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1939-09-08_18_46",FALSE
"160","sim_foreign-policy-bulletin_1939-04-07_18_24.txt","sim_foreign-policy-bulletin_1939-04-07_18_24","1939-04-07","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1939-04-07_18_24",FALSE
"161","sim_foreign-policy-bulletin_1939-04-21_18_26.txt","sim_foreign-policy-bulletin_1939-04-21_18_26","1939-04-21","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1939-04-21_18_26",FALSE
"162","sim_foreign-policy-bulletin_1939-03-31_18_23_0.txt","sim_foreign-policy-bulletin_1939-03-31_18_23_0","1939-03-31","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1939-03-31_18_23_0",FALSE
"163","sim_foreign-policy-bulletin_1938-11-04_18_2_0.txt","sim_foreign-policy-bulletin_1938-11-04_18_2_0","1938-11-04","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1938-11-04_18_2_0",FALSE
"164","sim_foreign-policy-bulletin_1939-03-24_18_22.txt","sim_foreign-policy-bulletin_1939-03-24_18_22","1939-03-24","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1939-03-24_18_22",FALSE
"165","sim_foreign-policy-bulletin_1939-04-14_18_25.txt","sim_foreign-policy-bulletin_1939-04-14_18_25","1939-04-14","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1939-04-14_18_25",FALSE
"166","sim_foreign-policy-bulletin_1938-12-30_18_10_0.txt","sim_foreign-policy-bulletin_1938-12-30_18_10_0","1938-12-30","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1938-12-30_18_10_0",FALSE
"167","sim_foreign-policy-bulletin_1938-11-18_18_4.txt","sim_foreign-policy-bulletin_1938-11-18_18_4","1938-11-18","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1938-11-18_18_4",FALSE
"168","sim_foreign-policy-bulletin_1938-12-23_18_9_0.txt","sim_foreign-policy-bulletin_1938-12-23_18_9_0","1938-12-23","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1938-12-23_18_9_0",FALSE
"169","sim_foreign-policy-bulletin_1938-12-16_18_8_0.txt","sim_foreign-policy-bulletin_1938-12-16_18_8_0","1938-12-16","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1938-12-16_18_8_0",FALSE
"170","sim_foreign-policy-bulletin_1939-08-25_18_44_0.txt","sim_foreign-policy-bulletin_1939-08-25_18_44_0","1939-08-25","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1939-08-25_18_44_0",FALSE
"171","sim_foreign-policy-bulletin_1939-04-28_18_27_0.txt","sim_foreign-policy-bulletin_1939-04-28_18_27_0","1939-04-28","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1939-04-28_18_27_0",FALSE
"172","sim_foreign-policy-bulletin_1939-06-30_18_36.txt","sim_foreign-policy-bulletin_1939-06-30_18_36","1939-06-30","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1939-06-30_18_36",FALSE
"173","sim_foreign-policy-bulletin_1939-09-22_18_48_0.txt","sim_foreign-policy-bulletin_1939-09-22_18_48_0","1939-09-22","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1939-09-22_18_48_0",FALSE
"174","sim_foreign-policy-bulletin_1939-10-06_18_50.txt","sim_foreign-policy-bulletin_1939-10-06_18_50","1939-10-06","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1939-10-06_18_50",FALSE
"175","sim_foreign-policy-bulletin_1938-11-11_18_3_0.txt","sim_foreign-policy-bulletin_1938-11-11_18_3_0","1938-11-11","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1938-11-11_18_3_0",FALSE
"176","sim_foreign-policy-bulletin_1939-06-02_18_32.txt","sim_foreign-policy-bulletin_1939-06-02_18_32","1939-06-02","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1939-06-02_18_32",FALSE
"177","sim_foreign-policy-bulletin_1939-10-20_18_52_0.txt","sim_foreign-policy-bulletin_1939-10-20_18_52_0","1939-10-20","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1939-10-20_18_52_0",FALSE
"178","sim_foreign-policy-bulletin_1939-06-16_18_34.txt","sim_foreign-policy-bulletin_1939-06-16_18_34","1939-06-16","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1939-06-16_18_34",FALSE
"179","sim_foreign-policy-bulletin_1939-05-05_18_28_0.txt","sim_foreign-policy-bulletin_1939-05-05_18_28_0","1939-05-05","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1939-05-05_18_28_0",FALSE
"180","sim_foreign-policy-bulletin_1939-01-06_18_11_0.txt","sim_foreign-policy-bulletin_1939-01-06_18_11_0","1939-01-06","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1939-01-06_18_11_0",FALSE
"181","sim_foreign-policy-bulletin_1938-12-02_18_6.txt","sim_foreign-policy-bulletin_1938-12-02_18_6","1938-12-02","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1938-12-02_18_6",FALSE
"182","sim_foreign-policy-bulletin_1939-01-20_18_13_0.txt","sim_foreign-policy-bulletin_1939-01-20_18_13_0","1939-01-20","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1939-01-20_18_13_0",FALSE
"183","sim_foreign-policy-bulletin_1939-05-12_18_29_0.txt","sim_foreign-policy-bulletin_1939-05-12_18_29_0","1939-05-12","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1939-05-12_18_29_0",FALSE
"184","sim_foreign-policy-bulletin_1939-09-15_18_47_0.txt","sim_foreign-policy-bulletin_1939-09-15_18_47_0","1939-09-15","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1939-09-15_18_47_0",FALSE
"185","sim_foreign-policy-bulletin_1939-08-18_18_43.txt","sim_foreign-policy-bulletin_1939-08-18_18_43","1939-08-18","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1939-08-18_18_43",FALSE
"186","sim_foreign-policy-bulletin_1939-02-10_18_16.txt","sim_foreign-policy-bulletin_1939-02-10_18_16","1939-02-10","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1939-02-10_18_16",FALSE
"187","sim_foreign-policy-bulletin_1939-03-10_18_20.txt","sim_foreign-policy-bulletin_1939-03-10_18_20","1939-03-10","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1939-03-10_18_20",FALSE
"188","sim_foreign-policy-bulletin_1938-11-25_18_5.txt","sim_foreign-policy-bulletin_1938-11-25_18_5","1938-11-25","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1938-11-25_18_5",FALSE
"189","sim_foreign-policy-bulletin_1939-07-07_18_37.txt","sim_foreign-policy-bulletin_1939-07-07_18_37","1939-07-07","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1939-07-07_18_37",FALSE
"190","sim_foreign-policy-bulletin_1939-05-19_18_30.txt","sim_foreign-policy-bulletin_1939-05-19_18_30","1939-05-19","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1939-05-19_18_30",FALSE
"191","sim_foreign-policy-bulletin_1939-02-24_18_18.txt","sim_foreign-policy-bulletin_1939-02-24_18_18","1939-02-24","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1939-02-24_18_18",FALSE
"192","sim_foreign-policy-bulletin_1939-07-21_18_39.txt","sim_foreign-policy-bulletin_1939-07-21_18_39","1939-07-21","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1939-07-21_18_39",FALSE
"193","sim_foreign-policy-bulletin_1939-07-14_18_38.txt","sim_foreign-policy-bulletin_1939-07-14_18_38","1939-07-14","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1939-07-14_18_38",FALSE
"194","sim_foreign-policy-bulletin_1939-05-26_18_31.txt","sim_foreign-policy-bulletin_1939-05-26_18_31","1939-05-26","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1939-05-26_18_31",FALSE
"195","sim_foreign-policy-bulletin_1939-06-23_18_35_0.txt","sim_foreign-policy-bulletin_1939-06-23_18_35_0","1939-06-23","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1939-06-23_18_35_0",FALSE
"196","sim_foreign-policy-bulletin_1939-09-29_18_49.txt","sim_foreign-policy-bulletin_1939-09-29_18_49","1939-09-29","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1939-09-29_18_49",FALSE
"197","sim_foreign-policy-bulletin_1939-01-13_18_12_0.txt","sim_foreign-policy-bulletin_1939-01-13_18_12_0","1939-01-13","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1939-01-13_18_12_0",FALSE
"198","sim_foreign-policy-bulletin_1939-03-03_18_19_0.txt","sim_foreign-policy-bulletin_1939-03-03_18_19_0","1939-03-03","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1939-03-03_18_19_0",FALSE
"199","sim_foreign-policy-bulletin_1939-08-04_18_41.txt","sim_foreign-policy-bulletin_1939-08-04_18_41","1939-08-04","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1939-08-04_18_41",FALSE
"200","sim_foreign-policy-bulletin_1939-02-17_18_17.txt","sim_foreign-policy-bulletin_1939-02-17_18_17","1939-02-17","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1939-02-17_18_17",FALSE
"201","sim_foreign-policy-bulletin_1939-08-11_18_42.txt","sim_foreign-policy-bulletin_1939-08-11_18_42","1939-08-11","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1939-08-11_18_42",FALSE
"202","sim_foreign-policy-bulletin_1939-03-17_18_21.txt","sim_foreign-policy-bulletin_1939-03-17_18_21","1939-03-17","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1939-03-17_18_21",FALSE
"203","sim_foreign-policy-bulletin_1939-10-13_18_51.txt","sim_foreign-policy-bulletin_1939-10-13_18_51","1939-10-13","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1939-10-13_18_51",FALSE
"204","sim_foreign-policy-bulletin_1938-10-28_18_1.txt","sim_foreign-policy-bulletin_1938-10-28_18_1","1938-10-28","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1938-10-28_18_1",FALSE
"205","sim_foreign-policy-bulletin_1939-09-01_18_45.txt","sim_foreign-policy-bulletin_1939-09-01_18_45","1939-09-01","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1939-09-01_18_45",FALSE
"206","sim_foreign-policy-bulletin_1939-02-03_18_15_0.txt","sim_foreign-policy-bulletin_1939-02-03_18_15_0","1939-02-03","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1939-02-03_18_15_0",FALSE
"207","sim_foreign-policy-bulletin_1939-07-28_18_40_0.txt","sim_foreign-policy-bulletin_1939-07-28_18_40_0","1939-07-28","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1939-07-28_18_40_0",FALSE
"208","sim_foreign-policy-bulletin_1938-12-09_18_7_0.txt","sim_foreign-policy-bulletin_1938-12-09_18_7_0","1938-12-09","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1938-12-09_18_7_0",FALSE
"209","sim_foreign-policy-bulletin_1940-05-10_19_29.txt","sim_foreign-policy-bulletin_1940-05-10_19_29","1940-05-10","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1940-05-10_19_29",FALSE
"210","sim_foreign-policy-bulletin_1940-01-19_19_13.txt","sim_foreign-policy-bulletin_1940-01-19_19_13","1940-01-19","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1940-01-19_19_13",FALSE
"211","sim_foreign-policy-bulletin_1940-08-30_19_45.txt","sim_foreign-policy-bulletin_1940-08-30_19_45","1940-08-30","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1940-08-30_19_45",FALSE
"212","sim_foreign-policy-bulletin_1940-04-26_19_27.txt","sim_foreign-policy-bulletin_1940-04-26_19_27","1940-04-26","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1940-04-26_19_27",FALSE
"213","sim_foreign-policy-bulletin_1940-10-18_19_52.txt","sim_foreign-policy-bulletin_1940-10-18_19_52","1940-10-18","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1940-10-18_19_52",FALSE
"214","sim_foreign-policy-bulletin_1939-12-22_19_9.txt","sim_foreign-policy-bulletin_1939-12-22_19_9","1939-12-22","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1939-12-22_19_9",FALSE
"215","sim_foreign-policy-bulletin_1939-11-24_19_5_0.txt","sim_foreign-policy-bulletin_1939-11-24_19_5_0","1939-11-24","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1939-11-24_19_5_0",FALSE
"216","sim_foreign-policy-bulletin_1940-01-26_19_14_0.txt","sim_foreign-policy-bulletin_1940-01-26_19_14_0","1940-01-26","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1940-01-26_19_14_0",FALSE
"217","sim_foreign-policy-bulletin_1940-09-06_19_46_0.txt","sim_foreign-policy-bulletin_1940-09-06_19_46_0","1940-09-06","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1940-09-06_19_46_0",FALSE
"218","sim_foreign-policy-bulletin_1940-08-02_19_41_0.txt","sim_foreign-policy-bulletin_1940-08-02_19_41_0","1940-08-02","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1940-08-02_19_41_0",FALSE
"219","sim_foreign-policy-bulletin_1940-07-19_19_39_0.txt","sim_foreign-policy-bulletin_1940-07-19_19_39_0","1940-07-19","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1940-07-19_19_39_0",FALSE
"220","sim_foreign-policy-bulletin_1940-01-05_19_11_0.txt","sim_foreign-policy-bulletin_1940-01-05_19_11_0","1940-01-05","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1940-01-05_19_11_0",FALSE
"221","sim_foreign-policy-bulletin_1940-07-12_19_38_0.txt","sim_foreign-policy-bulletin_1940-07-12_19_38_0","1940-07-12","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1940-07-12_19_38_0",FALSE
"222","sim_foreign-policy-bulletin_1940-06-28_19_36.txt","sim_foreign-policy-bulletin_1940-06-28_19_36","1940-06-28","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1940-06-28_19_36",FALSE
"223","sim_foreign-policy-bulletin_1940-02-09_19_16.txt","sim_foreign-policy-bulletin_1940-02-09_19_16","1940-02-09","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1940-02-09_19_16",FALSE
"224","sim_foreign-policy-bulletin_1939-11-03_19_2.txt","sim_foreign-policy-bulletin_1939-11-03_19_2","1939-11-03","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1939-11-03_19_2",FALSE
"225","sim_foreign-policy-bulletin_1939-11-17_19_4.txt","sim_foreign-policy-bulletin_1939-11-17_19_4","1939-11-17","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1939-11-17_19_4",FALSE
"226","sim_foreign-policy-bulletin_1940-10-04_19_50.txt","sim_foreign-policy-bulletin_1940-10-04_19_50","1940-10-04","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1940-10-04_19_50",FALSE
"227","sim_foreign-policy-bulletin_1940-09-20_19_48.txt","sim_foreign-policy-bulletin_1940-09-20_19_48","1940-09-20","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1940-09-20_19_48",FALSE
"228","sim_foreign-policy-bulletin_1940-07-05_19_37_0.txt","sim_foreign-policy-bulletin_1940-07-05_19_37_0","1940-07-05","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1940-07-05_19_37_0",FALSE
"229","sim_foreign-policy-bulletin_1940-03-15_19_21_0.txt","sim_foreign-policy-bulletin_1940-03-15_19_21_0","1940-03-15","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1940-03-15_19_21_0",FALSE
"230","sim_foreign-policy-bulletin_1940-02-02_19_15.txt","sim_foreign-policy-bulletin_1940-02-02_19_15","1940-02-02","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1940-02-02_19_15",FALSE
"231","sim_foreign-policy-bulletin_1939-12-29_19_10_0.txt","sim_foreign-policy-bulletin_1939-12-29_19_10_0","1939-12-29","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1939-12-29_19_10_0",FALSE
"232","sim_foreign-policy-bulletin_1939-10-27_19_1_0.txt","sim_foreign-policy-bulletin_1939-10-27_19_1_0","1939-10-27","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1939-10-27_19_1_0",FALSE
"233","sim_foreign-policy-bulletin_1940-05-03_19_28_0.txt","sim_foreign-policy-bulletin_1940-05-03_19_28_0","1940-05-03","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1940-05-03_19_28_0",FALSE
"234","sim_foreign-policy-bulletin_1940-08-23_19_44_0.txt","sim_foreign-policy-bulletin_1940-08-23_19_44_0","1940-08-23","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1940-08-23_19_44_0",FALSE
"235","sim_foreign-policy-bulletin_1940-09-27_19_49_0.txt","sim_foreign-policy-bulletin_1940-09-27_19_49_0","1940-09-27","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1940-09-27_19_49_0",FALSE
"236","sim_foreign-policy-bulletin_1940-04-12_19_25.txt","sim_foreign-policy-bulletin_1940-04-12_19_25","1940-04-12","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1940-04-12_19_25",FALSE
